author_id,author_name,cited_by
896,Banu Ozkazanc-Pan,410
897,Kehinde Oladipo Williams,42
898,Hamid Montazeri,1128
899,Aaron Prosnitz,249
900,Jigang zhou,14478
901,Anne Birgitte Nielsen,2082
902,Kasey Baker,149
903,Vladimer Lado Gamsakhurdia,16
904,Anne Macpherson,1222
905,Sami M. Alelyani,47
906,Oluwaseun Ruth Alara,232
907,Julia Adler-Milstein,3824
908,Christopher Medina,143
909,Alexandra Coutinho,174
910,Young Cheol Park,570
911,George Dikos,166
912,Zachary Bogorad,177
913,Valentina Mazzanti,117
914,Russell Feller,960
915,Claudia Backes,5804
916,Alysa Pomer,27
917,John C. Eze,2586
918,Chih-Yang Wang,832
919,"Jano van Hemert, PhD, FRSE",2600
920,Pierre Mazzega,1672
921,Anwar Iqbal,286
922,Edward Maydew,13374
923,Gregory Joseph Kirchner,7
924,Maria Isabel Martín Martínez,956
925,Conall Mac Niocaill,3854
926,Fahreddin Abdullayev,469
927,Xianran Li,5426
928,Rishikesh Narayanan,1089
929,Patricia Ryan,765
930,Srinivas Subramaniam,958
931,Megan Mary Lewis,1727
932,Chengyang Wang,289
933,Gijs van der Veen,395
934,Ina Gesquiere,123
935,Raul Elgueta,1985
936,Olga Tzakou,4047
937,Christopher J Kane,16492
938,TERESA DONATEO,897
939,"Koudjo Mawuefam Koumadi, PhD",127
940,Kawan Rakhra,1942
941,Vassiliki Kalogera,46682
942,Julien Francisco Cors,49
943,Zelong Yu,2
944,Ibrahim Bakry,155
945,Qingguo Huang,4917
946,Peter Thornton,25460
947,Rohini Sharma,122
948,Pascal A. Niklaus,10864
949,Travis G. Novak,60
950,Sebastian Wilken,230
951,Todd R. Callaway,9532
952,Dr. Holly L Wilson,242
953,Gianna Vivaldo,313
954,Mohammad Shaheen Khan,83
955,Harrison Finn,36
956,Dong (Kevin) Jin,669
957,Prakash satwani,2059
958,Anastasiya Zavyalova,449
959,Yanming Wang,15502
960,Gian Nicola Angotzi,379
961,Hyokeun Park,680
962,Ali Alper Yayla,527
963,Zachary A. Casey,211
964,Guid Oei,4419
965,zhanyong wang,541
966,Han Chen,9544
967,Robert Werdehausen,1459
968,Göran Erik Nilsson,11267
969,Sarah Lambert,140
970,Gibson-Graham,12119
971,Antonio José Moreno Guerrero,183
972,Ramzi HAMMAMI,482
973,Sarah Sharples,4552
974,Cees Buisman,17049
975,Lucieta Guerreiro Martorano,666
976,Youfang Liu,51
977,Jon Major,3806
978,Akhil Kumar,6053
979,Valeria Sinclair-Chapman,470
980,Marco Ragni,880
981,Onkar Dixit,37
982,Peidong Su,43
983,Maria Stella Rodriguez Arenas,54
984,Jaekyun Kim,873
985,Marcelo Piotti,1642
986,abdul latiff mohamad,8082
987,Ricardo Keiichi Nakazato,45
988,Andre Revil,15480
989,Andrew C Try,1915
990,Junliang Cao,69
991,Tie-Ning Zhang,86
992,Ianina Conte,356
993,Kaidi Zhang,148
994,San Ping Jiang,25487
995,Russ Patrick Reeves,5
996,Lauren Kenworthy,9200
997,Ana Carolina Rossaneis,194
998,Fumihito Ueda,76
999,sibele berenice castellã pergher,2118
1000,Zhaoyang Lin (林朝阳),5112
1001,Arnaud Giersch,513
1002,Ji Sik Kim,1098
1003,Takehiro Okabayashi,3824
1004,Shinya Ono,2255
1005,Daniela Calvetti,4945
1006,Yishi Zhao,8999
1007,Anna Petrosyan (Анна Петросян),95
1008,Dr. Raghuveer Varma Pemmadi,32
1009,Nelly Litvak,1699
1010,David Lal,366
1011,Phillip Durdaut,103
1012,Ricardo Cerón-Camacho,276
1013,Eugene Shalygin,167
1014,Hamed Pouryousef,120
1015,Vibhav Valsangkar,10
1016,JaeSang Ko,81
1017,Nigel Bankes,933
1018,Norman Jones,25881
1019,Doan Lan Phuong,18
1020,Pit Pillatsch,413
1021,Keith Gourlay,456
1022,Jaehoon Chung,2013
1023,Susan Jensen,2753
1024,GUSTAVO ANDRES BUELVAS SALGADO,33
1025,Daniele Ronzani,102
1026,Caroline Joy Hollins Martin,1345
1027,Krishna Palepu,36073
1028,David Seckel,26648
1029,Carson C Chow,12294
1030,Phillip Jannotti,162
1031,Dola Sengupta,7
1032,Jill Baron,15719
1033,Ioannis Mavroudis,349
1034,Raul Rodriguez-Esteban,889
1035,AnkiReddy katha,408
1036,Mohammad Jahangiri,53
1037,Mingxiang Zhu,5
1038,Jaweria Amjad,13
1039,Katharina C. Wollenberg Valero,1760
1040,Dong Hyun Lee,3981
1041,Allen Barnett,4519
1042,Nadezhda T. Doncheva,2729
1043,Juan Alba Landa,257
1044,Chao Hu,1906
1045,Isao Kitajima,7696
1046,Kurian Joseph,2038
1047,Alexandre Hahn Englert,1456
1048,Chengxue Zhong,48
1049,Matthew Stephens,25
1050,James A. Meakin,48
1051,Celeste Gonzalez de Bustamante,246
1052,Ron Zurawell,1019
1053,Shunping He,14096
1054,Claudia A. Benavente,764
1055,Dr. Shripad N. Surwase,365
1056,Petros Maniatis,7582
1057,Alexey Mantsyzov,220
1058,chengyu mao,1907
1059,Carla Cristina Schmitt  Cavalheiro,3023
1060,Inga Čikotienė,330
1061,Jian-Ping Suen,619
1062,ADEL M Sharaf,4999
1063,SUMIT KAPOOR,27
1064,Philip M Guerieri,129
1065,Wei Yu,230
1066,Susana Lagüela,883
1067,Zhibao Li (李志保),127
1068,Parviz Mohajeri,435
1069,Hauke Heekeren,12806
1070,Marcos Antonio Pereira de Lima,270
1071,Patrick Kerr,360
1072,Kun Liu,656
1073,Sean Coffey,884
1074,Francine Giotto,7
1075,Vassilis Apidopoulos,23
1076,Patrick L. Lilley,237
1077,Ammie K. Kalan,281
1078,Seyed Arash Ghoreishi,2
1079,Ramon R. Pecharroman,498
1080,Mario Amato,169
1081,Amanda Farage Frade-Barros,332
1082,Sarah Hopkyns,60
1083,Adrian Chmielewski,530
1084,David Redmiles,5742
1085,Quanxiang Li,528
1086,Gaoxiang Wu,486
1087,Min kyu song,181
1088,Ulysse Pedreira-Segade,84
1089,Willem van Schaik,3661
1090,Hongyin Wang,773
1091,Sara J. Knight,5851
1092,Ricardo Simoes,1411
1093,Pablo S. Cornaglia,2186
1094,Miguel Ángel Esparza Torres,1047
1095,Casey Tompkins,133
1096,Brian Sayre,1170
1097,Aleksey Samokhvalov,22
1098,Clifford Librach,7152
1099,"MUSHTAQ AHMAD DAR,+ASSOCIATE PROFESSOR LAW  & DISTANCE EDUCATION,CO-AUTHOR APDMA DAR ,APD GULAFROZ",15
1100,Dr Cajetan  C Onyedum,529
1101,Chunping Ma (马春平),27
1102,johan hendrik huijsing,12870
1103,Yuping Jia,180
1104,Zhang Cao,990
1105,Suzanne Guerin,2367
1106,Judith Bruce,435
1107,Jingkun An,278
1108,Insu Song,443
1109,Yuta Sakanishi,36
1110,Rodrigo de Aquino Castro,3401
1111,Ann O'M. Bowman,4328
1112,Maria Hortlund,426
1113,John Thaden,2553
1114,Paul Ekman,139329
1115,Wu Yang,72
1116,David Roundy,7733
1117,"Merino, Santiago",9901
1118,Yan Wu,24
1119,Guoliang Xing,8681
1120,Justin Morgenstern,58
1121,Andrew Windham,19
1122,Shahram Sharifnia,795
1123,William Schulze,12684
1124,Dr Shyamapada Mandal,1878
1125,Parker T. Freudenberger,16
1126,Sarfaraz Ahmed Shaikh,35
1127,Tengyao Wang,437
1128,Nora Navarro-Gonzalez,319
1129,Paul Vincent Brendan Fagan,28
1130,Stefaan Walgrave,8950
1131,Maxim Bichuch,182
1132,Mohammed Farrag El-behairy,185
1133,"Dr. Govinda Gowda, V",126
1134,Sepehr Janghorbani,7
1135,Adil Rashid,299
1136,Ilker ANGIN,571
1137,Nurullah Arslan,305
1138,Rapatbhorn Patrapuvich,316
1139,Sowmya Soman,132
1140,Tian Junfei,3175
1141,David Garrido Lopez,35
1142,Soumya Soman,21
1143,Vikas Shilimkar,65
1144,Andrea Malandrino,973
1145,marc montesinos magraner,223
1146,Edwin Kia Yang Lim,15
1147,Pierfrancesco Veroux,2291
1148,Charles E. Colman,24
1149,Fernando Queiroz Cunha,31641
1150,Yong-Lin Pi,4250
1151,"J. Silvio Gutkind,  Ph.D.",56041
1152,Thérèse Truong,6497
1153,Jackie Curtis,1454
1154,Youness Arjoune,96
1155,zhang xiaobo,85558
1156,Pak Hyuk Kyu,2292
1157,Sung Hoon Lim,985
1158,Maria (Marietta) Armaka,1807
1159,Manuela Meraner,148
1160,Christopher (CJ) Calabrese,5
1161,Martin Hauer-Jensen,12053
1162,Jennifer Klutsch,435
1163,Victor Silva Aguirre,6119
1164,Maillet Jean Michel,4414
1165,John Lynham,1650
1166,Abhishek Patil,5591
1167,Daniel Rodrigues do Nascimento Junior,340
1168,SIMON PETER OTIENO,89
1169,Joanna M Berg,749
1170,Carlo Adolfo Porro,6798
1171,zdenko tomić,103
1172,MARGARET SULLIVAN,5095
1173,Jochen Koenemann,2471
1174,Karin Berglund,1030
1175,Jeng-Liang Tsai,516
1176,Jaime Martin Serrano Orozco,5358
1177,Paul Sanders,7734
1178,Alfred Mertins,4832
1179,Yiorgos Chrysanthou,3811
1180,Aimee Caldwell,190
1181,Cleaven Chia,114
1182,Colin M Howles,5607
1183,Dr.Mamata Mohapatra,2761
1184,Christina Di Valentin,120
1185,Benjamin J Schmiedel,664
1186,Richhild Moessner,2502
1187,Adewumi Toyin Oyeyinka,142
1188,Joshua Diamond,3062
1189,Maria Mesimeri,79
1190,James Berglund,11
1191,Hee Jin Jeong,2191
1192,Estela Herguido,40
1193,Daniel Christensen,380
1194,Jin-Sung Chung,1460
1195,Aleksei (Oleksii) Chechkin,4836
1196,Michael Chernousov,1865
1197,Joseph Marcy,2305
1198,Opeyemi Adesina,42
1199,seyyed ali fa'al rastegar,6
1200,Ilaria Baffo,162
1201,"Carrie L. Peterson, PhD",353
1202,Hai-Jiang Wang,516
1203,Dehong Zhou,282
1204,Moustafa Kassab,319
1205,Auqib Hamid Lone,30
1206,Douglas F. Prawitt,3134
1207,Hector Munoz-Avila,4278
1208,peng-sheng chen,39446
1209,Yakine Bahri,8
1210,Johnna M. Holding,1997
1211,Ann W Morgan,19035
1212,Beomseok Nam,678
1213,Kai-Philipp Kairies,378
1214,Hamid Mollazadeh,325
1215,Fernando de Carvalho da Silva,1814
1216,Carlisle Moody,2092
1217,Tien Sheng Chao,3910
1218,Hye Lim Noh,1926
1219,Xiaoming Huang,2829
1220,Arkadiusz Mandowski,868
1221,Joshua Koch,526
1222,Sumiya Ganzorig,359
1223,biswa prasun chatterji,169
1224,Mahdad Hosseini Kamal,160
1225,Miklos Nagy,410
1226,Pietro Kiyoshi Maruyama Mendonça,834
1227,MICHAEL HSUAN-YI HUANG,28205
1228,Nikiforos Karamanis,956
1229,Francisco Chew,983
1230,David Raymond Thomas,15360
1231,Ian O'Loughlin,192
1232,Robert van den Hoogen,1067
1233,Cheng-Yu Shih,151
1234,Andrezza Fernanda Santiago,477
1235,Camilo Cristancho,470
1236,Christine Hazelton,675
1237,Almas Fatima Memon,23
1238,Siddhartha Shankar Layek,207
1239,Angshuman Sarkar,1462
1240,Roee Gutman,842
1241,Dr. Suruchi Parkhey,135
1242,Ilia Tikhonov,849
1243,benjamin shapiro,3740
1244,Jean-Philippe Avouac,22570
1245,Maria Jose Cano Borrego,32
1246,Saziye Yorulmaz Avsar,186
1247,Muhammad Waseem Khan,220
1248,Yanzhenzi Dai,118
1249,Jeremy Travis,9581
1250,Uga Dumpis,2432
1251,Alain Renaut,6770
1252,MALLIKARJUNA REDDY KESAMA,40
1253,Kyle Meisterling,1116
1254,Eric S. Lin,525
1255,Umair Hussain Shah,44
1256,David Killilea,2186
1257,IVAN LEDESMA,27
1258,Yongwook Paik,113
1259,Dr Amitkumar Maheshwari,7
1260,"梁聖樂, S.L.Liang, Sheng-Leo Liang, SHENG-LEH LIANG, Liang, S. L., Liang, Sheng-Leo",1
1261,Kwanghyun Ahn,140
1262,Marie-Luise Pitzl,989
1263,Dr.  Dlovan Mahrof,99
1264,Sylwia Borowska-Szerszun,5
1265,Anne Christophe,4565
1266,Ji-yong MOON,381
1267,Divyansh Agarwal,61
1268,Dlovan Mahrof,96
1269,John Christopher Clement,38
1270,Wardah Fatimah Mohammad Yusoff,142
1271,Benjamin James Ayers,321
1272,Fernando Palacio,8073
1273,Dr.Yide Ma,4215
1274,Farizul Hafiz Kasim,664
1275,Gladis Camarini,459
1276,Daniel Michele,5007
1277,Mei-Yao Lin,974
1278,George Sedberry,3260
1279,Joanne Mackellar,421
1280,Frank Stagnitti,6279
1281,Barbara Innocenti,1
1282,Paul Westhead,23030
1283,Carolyn Harris,280
1284,Simon Cook,10671
1285,Eileen Martin,5012
1286,Jason Rafe Miller,77332
1287,Sandra Wise,2500
1288,Gabriel Cuellar Partida,1742
1289,Ursula Dietrich,4267
1290,haider mahdi,956
1291,Alvaro Acosta-Serrano,2688
1292,Caroline Haupt,583
1293,Deena Abul-Fottouh,1
1294,"Sandie Ha, PhD, MPH",663
1295,Yujuan Dong,1784
1296,Mohammad Mehdi Yaghoobi,713
1297,Nicholas Talley,104802
1298,Dong-Myung Kim,3548
1299,Mariah Bundy,480
1300,Prashanth Suravajhala,480
1301,Akhil Reed Amar,17295
1302,Robert L Jack,2678
1303,Yan-Fang Xian,1362
1304,Mugdha Khaladkar,324
1305,Marcos Aurélio Farias de Oliveira,19927
1306,Mantenimiento Área Industrial,42
1307,Khuong An Vo,19
1308,fang xin-yu,109
1309,Somayeh Bakhshaei,51
1310,Richard Epstein,4973
1311,Gizem Ertürk Bergdahl,516
1312,"Long, Nguyen Van",1502
1313,Sumaira Kanwal,97
1314,Filippo Maria Gambetta,123
1315,mohaddeseh azimi,11
1316,Hamid Sheikhzadeh,1956
1317,Zongli Zheng,7182
1318,Muhammad Umar Khan,406
1319,Sarah Orfanos,12
1320,Ignacio Schor,2489
1321,Yomi Kastro,49
1322,NguyenHuynh Dong,725
1323,Ken Hardcastle,601
1324,Eunsu Park (Eun S. Park; Eun-Soo Park; Eun Su Park; Eun-Su Park),586
1325,Dr. Zahida Karim,256
1326,Jianzhong Hu,1426
1327,Omar MAAROUF,3
1328,Timothy J. Walton,66
1329,Alexander C Zambon,2568
1330,Donald Hirsch,2346
1331,Majid Naghibzadeh,210
1332,Duane Szafron,6436
1333,Wendy Tao,202
1334,Siok-Keen Tey,2210
1335,Mitra Menon,38
1336,Emmanuel Opoku Acheampong,30
1337,Mark Shephard,12110
1338,Seyed Mohammad Taghdisi,2496
1339,Abdulkadir Karaagac,64
1340,Timothy Y Y Lai,9693
1341,King Wai Chiu Lai,1755
1342,Niklas Novaky,86
1343,Hanne Krage  Carlsen,267
1344,Lorenzo A. Rossi,188
1345,Owais Ahmed Malik (PhD),169
1346,Patrick de Boer,51
1347,LILIAN MARIA CRISTOFANI,1330
1348,"Adel M. Malek, M.D., Ph.D.",12104
1349,Hausi A. Müller,8304
1350,Samuel D Brody,6362
1351,David J. Love,13365
1352,Marrigje Marianne Conradie,522
1353,Rajesh Agnihotri,1103
1354,Thang Duy Dao,1263
1355,Ivar Talvik,60
1356,Joanna Almeida,1557
1357,Dokyoung S. You,61
1358,Michael Doppelmayr,9805
1359,Hamza Bennani,55
1360,Elena Ramirez,2047
1361,Himchan Cho,3339
1362,Young Sun Mok,4045
1363,Trupti Mohota,1
1364,Pia Lucidi,699
1365,Volodymyr Donchak,182
1366,Trevor Wilson,48
1367,Ankamreddy Harinarayana,46
1368,Sung-Jin Choi,15856
1369,Levent Gurel,3259
1370,Professor David Proverbs,4737
1371,Anwar Alanazi,20
1372,Haber Esther,4
1373,Catherine Tomasetto,10816
1374,Maaike de Boer,121
1375,Helena Eriksson,26
1376,Matthew J. Hoptman,9253
1377,Alex G Papadopoulos,100
1378,Yunzeng Wang,3525
1379,Mahen Konwar,548
1380,Michelle Millar,682
1381,Rajiv Prasad,43
1382,David Block,2915
1383,Jose Maria Álvarez Martínez,6225
1384,Catherine Lynn T. Silao,241
1385,Katrin Meissner,2773
1386,Ram Nitharwal,182
1387,Daniel Schechter,1864
1388,Kai-Ming Fu,4282
1389,Jiu-Yao Wang,4693
1390,Guoqiang Zhang,8714
1391,Chen Wen Ren,26788
1392,Fitsum Meshesha Kifetew,280
1393,Justin Louis,737
1394,Dacheng Lin,986
1395,Dr. Maria Ricci,540
1396,Andres Ceballos Bermudez,18
1397,Guido Fumagalli,3190
1398,Vladimir Mezentsev,2553
1399,Ruslan Rainis,349
1400,Wattiez ruddy rudoly,6141
1401,Fung-Chi Ko,1294
1402,Boru Douthwaite,2064
1403,Michael Pissas,3589
1404,Pedro Mil-Homens,579
1405,Metin Kahraman,127
1406,"Stephanie Harmon, PhD",193
1407,Eduard Kejnovsky,2159
1408,Long Tengfei(龙腾飞),337
1409,Anna Scherbina,3217
1410,Steven Heydeman,2064
1411,Jared M. Hansen,1910
1412,Hamidreza Saber,529
1413,Rongjuan Wang (王蓉娟),26
1414,"Carlos Leonardo Cespedes, Ph.D.",2455
1415,Uma Nath Tripathi,140
1416,Malihe Moazeni,69
1417,Ramesh Maruthi Nallapati,4944
1418,Zulfigar Yasin,708
1419,Afshin Asadzadeh Shahir,260
1420,Heidi E. Brown,1341
1421,Steven M. Truscott,2386
1422,Anders Hjorth-Trolle,3
1423,Kathi Fisler,2504
1424,James Storey,1677
1425,Lionel Tafforeau,1410
1426,Liudmila Smirnova,82
1427,Pierre-Alain Boucard,867
1428,Tim A Kanters,317
1429,Zainuriah Hassan,7491
1430,"Donald J. Hagler, Jr.",9632
1431,Teresa S. Ripolles,1385
1432,James G. March,260536
1433,alexandru barhala,319
1434,Marcelo Christoffolete,3533
1435,Richard Fournier,3692
1436,Jasper Wijnands,45
1437,Qingbo Yang,123
1438,Nizaroyani Saibani,275
1439,Vini Singh,32
1440,Daniel  Hunter,12549
1441,Rosário Domingues,6280
1442,Petr Petřík,1695
1443,francois-charles wolff,4918
1444,Elisabetta Fersini,658
1445,Fábio Corrêa Souza de Oliveira,277
1446,Walter Scheirer,3090
1447,Ross Monaghan,1
1448,ziad barbar,222
1449,"Волкова Наталія Василівна, Волкова Наталия Васильевна, Volkova Natalia",17
1450,Zheng Xiao Guo,10014
1451,Michael O'Connor PhD,15525
1452,Megan O'Malley,1231
1453,JAE MYUNG PARK,2908
1454,John Strauss,15086
1455,Matthew A. Nichols,580
1456,Doroti de Oliveira Garcia,1586
1457,Katherine J Castor,307
1458,Helen Hye-Sook Hwang,8
1459,David B. Reich,43
1460,Seyed-Ali Mostafavi,429
1461,María del Carmen Méndez García,29806
1462,Thomas Landrain,327
1463,Robert R. McCrae,146502
1464,Peng Jiang,614
1465,Hak-Jae Kim,912
1466,Bright Emenike,105
1467,Annika Vilmi,172
1468,Wouter Schallig,8
1469,Sophie Geboers,105
1470,Alexander Popp,7513
1471,Daniel J Wiegand,478
1472,Anastasia Dalziell,339
1473,Osei Appiah,1493
1474,Jean-Michel Perraud,1630
1475,Devadas Bhat Panemangalore,1
1476,George Chang,11178
1477,Janice Payan,1141
1478,Jim Stoddart,1651
1479,Victor Campos,494
1480,Giuseppe Fiermonte,3242
1481,Alejandro Santos-Lozano,1679
1482,Benjamin W. Campbell,133
1483,Luis Eduardo Garzón Muñoz,290
1484,Caroline Poulsen,3634
1485,Michelle Rank,564
1486,Jaime Alberto Naranjo-Morán,3
1487,Roger Wiget,616
1488,Russell  Foster,86
1489,Ha Manh Do,199
1490,Anne M Landau,552
1491,Eelco Kappe,47
1492,Miroslav Zivkovic,568
1493,Sudheer Bobba,212
1494,Lachlan Palmer,284
1495,Roya Solhmirzaei,15
1496,Goran T. Djordjevic,583
1497,Chris j Novotny,565
1498,Boon Kuan Woo,184
1499,"Rama Kaye Hart, Ph.D.",343
1500,Zhuqun Shi,483
1501,Charles Holt,21129
1502,jan hein cornel,20450
1503,Wei Lu,8727
1504,Esmaeil Emadoddin,368
1505,Patrick T. Reilly,1073
1506,Ann Marie (Scholl) Reinhold,118
1507,Aaron F Alexander-Bloch,2619
1508,Joseph Fischer,303
1509,Tara Selly,10
1510,Ruixue (Christine) Li,14
1511,Xavier Savarimuthu,109
1512,Kiran Kale,202
1513,Maryam Jessri,297
1514,Paulo Cabral Filho,145
1515,Ozkan Sengul,932
1516,Mara Artibani,75
1517,Karam M. Al-Obaidi,394
1518,Floris van Doorn,213
1519,Alice Bessey,124
1520,Bart de Boer,2789
1521,Chenlu Wang,316
1522,fabrice burel,840
1523,Ahmet Hayrullah Sevinç,74
1524,Julia Kobulsky,74
1525,Yingjie Qian,13
1526,Danu Anthony Stinson,1104
1527,rosmawani mohammad,67
1528,Hassan Masood,171
1529,Lise Chauveau,207
1530,Wesley Wong,366
1531,Ahmed Sabry Farghaly,466
1532,Seyed Hashem Mousavi Avval,1267
1533,Shiori Nakano,4
1534,Carlos Martinho,1978
1535,David G. Mann,20621
1536,MD NOOR ALAM,3482
1537,Mina Yoo (유미나),24
1538,Sutay Yavuz,191
1539,Malcolm Watson,1228
1540,ROBERTO SANTANA DA SILVA,2676
1541,Danilo Escobar-Avello,32
1542,Said Echchakoui,129
1543,Mohit Kothari,289
1544,Veronique Veque,571
1545,Stephen M Christensen,120
1546,Leandro Reus Rodrigues Perez,534
1547,ELIZABETH REGINA DE CASTRO BORBA,11
1548,susana silva,13133
1549,Chiara Pennesi,476
1550,Elisa Petersen,55
1551,Richard Kronland-Martinet,5424
1552,Hector E. Perez,632
1553,Shawn T. McKinney,425
1554,Brett G. Olivier,1617
1555,Thomas Leigh,6530
1556,Tobias Bucher,56
1557,Abdullah Kuzu,1326
1558,Nilo Bobillo-Ares,333
1559,Louisa Alexandra Messenger,817
1560,Narendra Kumar Pandey,46
1561,Dr. Muhammad Adnan Bodlah,71
1562,Joaquin Borrego Díaz,258
1563,Dibakar Dhara,1693
1564,Venkateswara Rao Korasiga,24
1565,Charles Z. Levkoe,793
1566,Claudia Hofmann,197
1567,David Thirde,572
1568,William Alexander Donald,1418
1569,Andrea Doeschl-Wilson,1141
1570,Maria Elena Gallina,1049
1571,Ajay Chandel,11
1572,Małgorzata Schlegel-Zawadzka,1158
1573,Karla Paresque,120
1574,Bulat Galimzyanov,127
1575,Lance J. Kriegsfeld,6744
1576,Andreu Vall,164
1577,Quentin Meyer,346
1578,Brandon Applegate,6109
1579,Jan Stentoft,2303
1580,Bruno Charbonneau,482
1581,Jey Mylvaganam Jeyakumar,2557
1582,Cristina Colonnesi,1055
1583,Mithun Sinha,743
1584,Dong bum Seo,15
1585,Jack W Meek,1238
1586,Niharika Gupta,25
1587,Paul Chadwick,8589
1588,Ivan De Noni,316
1589,Vincent Hugel,1487
1590,Marina Puzakova,536
1591,Kenan Özcan,276
1592,Chin-Lee Wu,12986
1593,Rui-tang Guo,1422
1594,Borja Gonzalez-Valdes,663
1595,Elsa Mescoli,30
1596,Leslie (Jamie) Robbins,776
1597,Valerij Ch. Christov,324
1598,norman G vinson,1479
1599,Daniel von Schiller,2115
1600,Hille Fieten,574
1601,Clement Uche Atuanya,247
1602,Wilco W van Dijk,4395
1603,Elaine Hatanaka,2046
1604,Elyes Ben Hamida,1634
1605,Ceereena Ubaida-Mohien,434
1606,Maria Touraki,381
1607,Joshua Baldwin,3
1608,María Cecilia Puppo,1884
1609,Vikram Goyal,192
1610,Nicholas W. Pilfold,189
1611,Peter M.J. Herman,19587
1612,Jean-Martin Brault,46
1613,Toshiaki Fujimori,879
1614,Deliang Chen,17776
1615,Ozan GÜL,11
1616,Chien-Chun Ni,118
1617,Hassan Naguib Ahmad Hassan,2721
1618,Karen Beningo,3337
1619,Tat-Thang Vo-Doan,163
1620,Mohammad Saadatfar,2152
1621,Daewon Kim,147
1622,Fabio  Fernando de Araujo,925
1623,Yau-yuen Yeung,2200
1624,Bernard Lerer,25238
1625,Xiaoyun Li,278
1626,Yoko Furukawa,1505
1627,Paula Brito,1007
1628,Thomas Wiehe,2440
1629,Mario Fioravanti,70
1630,Elsayed M. Bayoumy,133
1631,Tomoki Arichi,2240
1632,John Foot,3270
1633,Vincent J Major,83
1634,Xiao-Sheng Si,2947
1635,Oscar E. Firbank,107
1636,Frederick Delfin,1574
1637,Shenghong Yang,1382
1638,Mark R. Gleim,993
1639,Claudio Roberto Neri,752
1640,Leslie S. Liu,376
1641,Fatih Dinç,12
1642,Antoine Marot,33
1643,prem narayan choubey,75
1644,Mathew L. Coleman,7685
1645,Yifeng Zhang,1821
1646,Michael A. Ellis,6244
1647,Shereazad Jimmy Gandhi,193
1648,Shufan Liu,137
1649,George Filis,2385
1650,Richard C. Walroth,137
1651,Menglei Sun,23519
1652,Dr. Anudeb Mandal,50
1653,manfred birk,14385
1654,Jonathan Leeuwenburgh,57
1655,Vassilis Moustakis,2755
1656,Ahmad Ataka,119
1657,Alex C C Wilson,3567
1658,Tayeb Abdelkader,219
1659,AZUCENA GONZALEZ-COLOMA,3801
1660,Noah D. Zatz,980
1661,Justin Olnes,9
1662,Simona Denise Frederiksen,30
1663,Jagadeesh Anmala,403
1664,John Marx,140214
1665,Shipra Kapoor,121
1666,William T Pu,14779
1667,Hatem Mehrez,1718
1668,Victor M. Luna-Pineda,25
1669,Duncan J. McGillivray,2021
1670,jaleel kizhakkayil,386
1671,Kshipra Kapoor,31
1672,Karen Machleit,7455
1673,Don Sims,143
1674,Kyriaki Sidiropoulou,1174
1675,Muriel Renaudin,3
1676,Mohamed-Faouzi HARKAT,686
1677,Marko Obradović,128
1678,elizabeth denney-wilson,2342
1679,Longhui Qiu,16
1680,Chung-Li Dong,4847
1681,Ali Hussain,2238
1682,Rong-Hao Liang,666
1683,Jose Maria Fernandez Martinez,23226
1684,Tommaso Piacentini,807
1685,Dr. Muhammad Saleem,97
1686,Edson Aparecido Liberti,1937
1687,Itzhak (Zahi) Ben-David,3466
1688,Chris S. Duvall,762
1689,Talaat Hassan,864
1690,William tiznado vasquez,1383
1691,Victor Eduardo Lima Ranieri,383
1692,张俊华（Zhang JH）,59681
1693,Kenneth B Hoehn,152
1694,Jose Henrique Galeti,59
1695,james der derian,6865
1696,Joseph Marino,38
1697,Marin Kneib,4
1698,Jason L. Dutton,1665
1699,Jennifer L. Hirsch,18
1700,Emrah Sofuoğlu,64
1701,Antonio Macho Quirós,7902
1702,Tim Hahn,1821
1703,Priyattam J. Shiromani,7786
1704,Arnaud Bergeron,2093
1705,Yasuhisa Tamura,346
1706,Suliman Al-Homidan,704
1707,Parvaneh Saeedi,1188
1708,Erfan Sayyari,345
1709,zahid tevfik agaoglu,522
1710,Laura Tolnov Clausen,180
